+0.03 4.118471 3 3.500000 0.500000
+0.03 4.126921 3 3.500000 1.500000
+0.03 4.143986 3 3.500000 2.500000
+0.03 4.169934 3 3.500000 3.500000
+0.03 4.392906 3 1.500000 0.500000
+0.03 4.432815 3 1.500000 1.500000
+0.03 4.469316 3 2.500000 0.500000
+0.03 4.484963 3 2.500000 1.500000
+0.03 4.515883 3 2.500000 2.500000
+0.03 4.568522 3 0.500000 0.500000
+0.03 4.823306 4 4.500000 0.500000
+0.03 4.829930 4 4.500000 1.500000
+0.03 4.843208 4 4.500000 2.500000
+0.03 4.863194 4 4.500000 3.500000
+0.03 4.889954 4 4.500000 4.500000
+0.03 5.239346 4 2.500000 0.500000
+0.03 5.257235 4 2.500000 1.500000
+0.03 5.273715 4 3.500000 0.500000
+0.03 5.284305 4 3.500000 1.500000
+0.03 5.296260 4 2.500000 2.500000
+0.03 5.305376 4 3.500000 2.500000
+0.03 5.336727 4 3.500000 3.500000
+0.03 5.492931 4 1.500000 0.500000
+0.03 5.499586 4 0.500000 0.500000
+0.03 5.538046 4 1.500000 1.500000
+0.03 5.543213 5 5.500000 0.500000
+0.03 5.548654 5 5.500000 1.500000
+0.03 5.559540 5 5.500000 2.500000
+0.03 5.575881 5 5.500000 3.500000
+0.03 5.597688 5 5.500000 4.500000
+0.03 5.624972 5 5.500000 5.500000
+0.03 6.048750 5 3.500000 0.500000
+0.03 6.060855 5 3.500000 1.500000
+0.03 6.085453 5 3.500000 2.500000
+0.03 6.093417 5 4.500000 0.500000
+0.03 6.101365 5 4.500000 1.500000
+0.03 6.117219 5 4.500000 2.500000
+0.03 6.123174 5 3.500000 3.500000
+0.03 6.140894 5 4.500000 3.500000
+0.03 6.172273 5 4.500000 4.500000
+0.03 6.218463 6 6.500000 0.500000
+0.03 6.223042 6 6.500000 1.500000
+0.03 6.232209 6 6.500000 2.500000
+0.03 6.245982 6 6.500000 3.500000
+0.03 6.264387 6 6.500000 4.500000
+0.03 6.287459 6 6.500000 5.500000
+0.03 6.315240 6 6.500000 6.500000
+0.03 6.371081 5 1.500000 0.500000
+0.03 6.400033 5 2.500000 0.500000
+0.03 6.422730 5 2.500000 1.500000
+0.03 6.430674 5 1.500000 1.500000
+0.03 6.467519 5 2.500000 2.500000
+0.03 6.561974 5 0.500000 0.500000
